locality,date,value,year,month,variable
Niksek,1997-04-01,300.3,1997,4,ppt
Ohu,1997-04-01,290.2,1997,4,ppt
Utai,1997-04-01,158.9,1997,4,ppt
Wamangu,1997-04-01,78.4,1997,4,ppt
Wanang,1997-04-01,268.40000000000003,1997,4,ppt
Yapsiei,1997-04-01,83.4,1997,4,ppt
Elem,1997-05-01,124.30000000000001,1997,5,ppt
Morox,1997-05-01,137.1,1997,5,ppt
Niksek,1997-05-01,236.9,1997,5,ppt
Ohu,1997-05-01,322.1,1997,5,ppt
Utai,1997-05-01,345.6,1997,5,ppt
Wamangu,1997-05-01,453.5,1997,5,ppt
Wanang,1997-05-01,337.1,1997,5,ppt
Yapsiei,1997-05-01,353.20000000000005,1997,5,ppt
Elem,1997-06-01,216.3,1997,6,ppt
Morox,1997-06-01,27.900000000000002,1997,6,ppt
Niksek,1997-06-01,112.4,1997,6,ppt
Ohu,1997-06-01,28,1997,6,ppt
Utai,1997-06-01,11.600000000000001,1997,6,ppt
Wamangu,1997-06-01,135.6,1997,6,ppt
Wanang,1997-06-01,173.3,1997,6,ppt
Yapsiei,1997-06-01,307.1,1997,6,ppt
Elem,1997-07-01,194.10000000000002,1997,7,ppt
Morox,1997-07-01,227.10000000000002,1997,7,ppt
Niksek,1997-07-01,297,1997,7,ppt
Ohu,1997-07-01,187,1997,7,ppt
Utai,1997-07-01,201.70000000000002,1997,7,ppt
Wamangu,1997-07-01,67.5,1997,7,ppt
Wanang,1997-07-01,158.4,1997,7,ppt
Yapsiei,1997-07-01,61.6,1997,7,ppt
Elem,1997-08-01,85.2,1997,8,ppt
Morox,1997-08-01,166.10000000000002,1997,8,ppt
Niksek,1997-08-01,146.3,1997,8,ppt
Ohu,1997-08-01,190.4,1997,8,ppt
Utai,1997-08-01,212.5,1997,8,ppt
Wamangu,1997-08-01,198.8,1997,8,ppt
Wanang,1997-08-01,158.5,1997,8,ppt
Yapsiei,1997-08-01,218.70000000000002,1997,8,ppt
Elem,1997-09-01,179.60000000000002,1997,9,ppt
Morox,1997-09-01,39.900000000000006,1997,9,ppt
Niksek,1997-09-01,107.4,1997,9,ppt
Ohu,1997-09-01,45.800000000000004,1997,9,ppt
Utai,1997-09-01,36.300000000000004,1997,9,ppt
Wamangu,1997-09-01,117.9,1997,9,ppt
Wanang,1997-09-01,148.3,1997,9,ppt
Yapsiei,1997-09-01,178.3,1997,9,ppt
Elem,1997-10-01,400.40000000000003,1997,10,ppt
Morox,1997-10-01,480.5,1997,10,ppt
Niksek,1997-10-01,345.40000000000003,1997,10,ppt
Ohu,1997-10-01,372.1,1997,10,ppt
Utai,1997-10-01,238.60000000000002,1997,10,ppt
Wamangu,1997-10-01,40.900000000000006,1997,10,ppt
Wanang,1997-10-01,121.5,1997,10,ppt
Yapsiei,1997-10-01,45.300000000000004,1997,10,ppt
Elem,1997-11-01,33.7,1997,11,ppt
Morox,1997-11-01,202,1997,11,ppt
Niksek,1997-11-01,209.20000000000002,1997,11,ppt
Ohu,1997-11-01,348.5,1997,11,ppt
Utai,1997-11-01,274.90000000000003,1997,11,ppt
Wamangu,1997-11-01,310.20000000000005,1997,11,ppt
Wanang,1997-11-01,303.6,1997,11,ppt
Yapsiei,1997-11-01,206.8,1997,11,ppt
Elem,1997-12-01,138.70000000000002,1997,12,ppt
Morox,1997-12-01,55.900000000000006,1997,12,ppt
Niksek,1997-12-01,336.6,1997,12,ppt
Ohu,1997-12-01,50.1,1997,12,ppt
Utai,1997-12-01,107.10000000000001,1997,12,ppt
Wamangu,1997-12-01,92.2,1997,12,ppt
Wanang,1997-12-01,177.8,1997,12,ppt
Yapsiei,1997-12-01,234.4,1997,12,ppt
Elem,1998-01-01,255.8,1998,1,ppt
Morox,1998-01-01,268,1998,1,ppt
Niksek,1998-01-01,353.3,1998,1,ppt
Ohu,1998-01-01,250,1998,1,ppt
Utai,1998-01-01,202.70000000000002,1998,1,ppt
Wamangu,1998-01-01,135.20000000000002,1998,1,ppt
Wanang,1998-01-01,150.1,1998,1,ppt
Yapsiei,1998-01-01,101.7,1998,1,ppt
Elem,1998-02-01,184.5,1998,2,ppt
Morox,1998-02-01,213.8,1998,2,ppt
Niksek,1998-02-01,267.2,1998,2,ppt
Ohu,1998-02-01,375.1,1998,2,ppt
Utai,1998-02-01,172.4,1998,2,ppt
Wamangu,1998-02-01,209.4,1998,2,ppt
Wanang,1998-02-01,219.60000000000002,1998,2,ppt
Yapsiei,1998-02-01,188.10000000000002,1998,2,ppt
Elem,1998-03-01,167.8,1998,3,ppt
Morox,1998-03-01,113.4,1998,3,ppt
Niksek,1998-03-01,100.80000000000001,1998,3,ppt
Ohu,1998-03-01,77,1998,3,ppt
Utai,1998-03-01,193.70000000000002,1998,3,ppt
Wamangu,1998-03-01,178,1998,3,ppt
Wanang,1998-03-01,170.3,1998,3,ppt
Yapsiei,1998-03-01,235.70000000000002,1998,3,ppt
Elem,1998-04-01,209.9,1998,4,ppt
Morox,1998-04-01,256,1998,4,ppt
Niksek,1998-04-01,340.70000000000005,1998,4,ppt
Ohu,1998-04-01,164.4,1998,4,ppt
Utai,1998-04-01,252.3,1998,4,ppt
Wamangu,1998-04-01,182,1998,4,ppt
Wanang,1998-04-01,253.9,1998,4,ppt
Yapsiei,1998-04-01,217.5,1998,4,ppt
Elem,1998-05-01,275.8,1998,5,ppt
Morox,1998-05-01,261.40000000000003,1998,5,ppt
Niksek,1998-05-01,227.8,1998,5,ppt
Ohu,1998-05-01,295.6,1998,5,ppt
Utai,1998-05-01,280.5,1998,5,ppt
Wamangu,1998-05-01,215.9,1998,5,ppt
Wanang,1998-05-01,333.5,1998,5,ppt
Yapsiei,1998-05-01,238,1998,5,ppt
Elem,1998-06-01,189.10000000000002,1998,6,ppt
Morox,1998-06-01,145.4,1998,6,ppt
Niksek,1998-06-01,78.2,1998,6,ppt
Ohu,1998-06-01,107.80000000000001,1998,6,ppt
Utai,1998-06-01,226.70000000000002,1998,6,ppt
Wamangu,1998-06-01,216,1998,6,ppt
Wanang,1998-06-01,236.5,1998,6,ppt
Yapsiei,1998-06-01,312.8,1998,6,ppt
Elem,1998-07-01,109.80000000000001,1998,7,ppt
Morox,1998-07-01,116.7,1998,7,ppt
Niksek,1998-07-01,143,1998,7,ppt
Ohu,1998-07-01,123.9,1998,7,ppt
Utai,1998-07-01,203.5,1998,7,ppt
Wamangu,1998-07-01,137.1,1998,7,ppt
Wanang,1998-07-01,149.8,1998,7,ppt
Yapsiei,1998-07-01,127.2,1998,7,ppt
Elem,1998-08-01,190.9,1998,8,ppt
Morox,1998-08-01,160.8,1998,8,ppt
Niksek,1998-08-01,144.8,1998,8,ppt
Ohu,1998-08-01,235.8,1998,8,ppt
Utai,1998-08-01,116.30000000000001,1998,8,ppt
Wamangu,1998-08-01,140.70000000000002,1998,8,ppt
Wanang,1998-08-01,161.10000000000002,1998,8,ppt
Yapsiei,1998-08-01,102,1998,8,ppt
Elem,1998-09-01,185.10000000000002,1998,9,ppt
Morox,1998-09-01,131.6,1998,9,ppt
Niksek,1998-09-01,110.4,1998,9,ppt
Ohu,1998-09-01,89.30000000000001,1998,9,ppt
Utai,1998-09-01,251.4,1998,9,ppt
Wamangu,1998-09-01,207.4,1998,9,ppt
Wanang,1998-09-01,141.8,1998,9,ppt
Yapsiei,1998-09-01,177.9,1998,9,ppt
Elem,1998-10-01,309.8,1998,10,ppt
Morox,1998-10-01,251.5,1998,10,ppt
Niksek,1998-10-01,359.70000000000005,1998,10,ppt
Ohu,1998-10-01,231.20000000000002,1998,10,ppt
Utai,1998-10-01,199.3,1998,10,ppt
Wamangu,1998-10-01,136,1998,10,ppt
Wanang,1998-10-01,74.2,1998,10,ppt
Yapsiei,1998-10-01,106.10000000000001,1998,10,ppt
Elem,1998-11-01,200.3,1998,11,ppt
Morox,1998-11-01,204.10000000000002,1998,11,ppt
Niksek,1998-11-01,273.7,1998,11,ppt
Ohu,1998-11-01,342.5,1998,11,ppt
Utai,1998-11-01,258.6,1998,11,ppt
Wamangu,1998-11-01,290.8,1998,11,ppt
Wanang,1998-11-01,344.8,1998,11,ppt
Yapsiei,1998-11-01,184.8,1998,11,ppt
Elem,1998-12-01,262.7,1998,12,ppt
Morox,1998-12-01,224.5,1998,12,ppt
Niksek,1998-12-01,318.3,1998,12,ppt
Ohu,1998-12-01,342.20000000000005,1998,12,ppt
Utai,1998-12-01,360.20000000000005,1998,12,ppt
Wamangu,1998-12-01,260.7,1998,12,ppt
Wanang,1998-12-01,244,1998,12,ppt
Yapsiei,1998-12-01,281.8,1998,12,ppt
Elem,1999-01-01,148.9,1999,1,ppt
Morox,1999-01-01,273.5,1999,1,ppt
Niksek,1999-01-01,200.3,1999,1,ppt
Ohu,1999-01-01,161.4,1999,1,ppt
Utai,1999-01-01,275.90000000000003,1999,1,ppt
Wamangu,1999-01-01,151.70000000000002,1999,1,ppt
Wanang,1999-01-01,167.60000000000002,1999,1,ppt
Yapsiei,1999-01-01,243.9,1999,1,ppt
Elem,1999-02-01,235.60000000000002,1999,2,ppt
Morox,1999-02-01,246,1999,2,ppt
Niksek,1999-02-01,310.40000000000003,1999,2,ppt
Ohu,1999-02-01,253.4,1999,2,ppt
Utai,1999-02-01,93.60000000000001,1999,2,ppt
Wamangu,1999-02-01,213.4,1999,2,ppt
Wanang,1999-02-01,118.5,1999,2,ppt
Yapsiei,1999-02-01,126.7,1999,2,ppt
Elem,1999-03-01,199.3,1999,3,ppt
Morox,1999-03-01,110.2,1999,3,ppt
Niksek,1999-03-01,134.6,1999,3,ppt
Ohu,1999-03-01,164.70000000000002,1999,3,ppt
Utai,1999-03-01,166.8,1999,3,ppt
Wamangu,1999-03-01,190,1999,3,ppt
Wanang,1999-03-01,209,1999,3,ppt
Yapsiei,1999-03-01,137.70000000000002,1999,3,ppt
Elem,1999-04-01,142.6,1999,4,ppt
Morox,1999-04-01,302.1,1999,4,ppt
Niksek,1999-04-01,357.40000000000003,1999,4,ppt
Ohu,1999-04-01,190.10000000000002,1999,4,ppt
Utai,1999-04-01,284.90000000000003,1999,4,ppt
Wamangu,1999-04-01,202,1999,4,ppt
Wanang,1999-04-01,263,1999,4,ppt
Yapsiei,1999-04-01,326.20000000000005,1999,4,ppt
Elem,1999-05-01,322.20000000000005,1999,5,ppt
Morox,1999-05-01,334.8,1999,5,ppt
Niksek,1999-05-01,262.7,1999,5,ppt
Ohu,1999-05-01,283.1,1999,5,ppt
Utai,1999-05-01,143.6,1999,5,ppt
Wamangu,1999-05-01,339.70000000000005,1999,5,ppt
Wanang,1999-05-01,160,1999,5,ppt
Yapsiei,1999-05-01,151.6,1999,5,ppt
Elem,1999-06-01,228.70000000000002,1999,6,ppt
Morox,1999-06-01,183.3,1999,6,ppt
Niksek,1999-06-01,177,1999,6,ppt
Ohu,1999-06-01,218,1999,6,ppt
Utai,1999-06-01,219.8,1999,6,ppt
Wamangu,1999-06-01,240.8,1999,6,ppt
Wanang,1999-06-01,242.9,1999,6,ppt
Yapsiei,1999-06-01,198.4,1999,6,ppt
Elem,1999-07-01,87.80000000000001,1999,7,ppt
Morox,1999-07-01,189.20000000000002,1999,7,ppt
Niksek,1999-07-01,115,1999,7,ppt
Ohu,1999-07-01,101.60000000000001,1999,7,ppt
Utai,1999-07-01,171,1999,7,ppt
Wamangu,1999-07-01,143.3,1999,7,ppt
Wanang,1999-07-01,135.3,1999,7,ppt
Yapsiei,1999-07-01,222.4,1999,7,ppt
Elem,1999-08-01,221,1999,8,ppt
Morox,1999-08-01,185.5,1999,8,ppt
Niksek,1999-08-01,177.3,1999,8,ppt
Ohu,1999-08-01,145.9,1999,8,ppt
Utai,1999-08-01,73.10000000000001,1999,8,ppt
Wamangu,1999-08-01,162.3,1999,8,ppt
Wanang,1999-08-01,100,1999,8,ppt
Yapsiei,1999-08-01,110.60000000000001,1999,8,ppt
Elem,1999-09-01,212.20000000000002,1999,9,ppt
Morox,1999-09-01,119.60000000000001,1999,9,ppt
Niksek,1999-09-01,141.6,1999,9,ppt
Ohu,1999-09-01,200.60000000000002,1999,9,ppt
Utai,1999-09-01,210.60000000000002,1999,9,ppt
Wamangu,1999-09-01,220.8,1999,9,ppt
Wanang,1999-09-01,166.70000000000002,1999,9,ppt
Yapsiei,1999-09-01,109.10000000000001,1999,9,ppt
Elem,1999-10-01,160.8,1999,10,ppt
Morox,1999-10-01,341.70000000000005,1999,10,ppt
Niksek,1999-10-01,163.60000000000002,1999,10,ppt
Ohu,1999-10-01,157.8,1999,10,ppt
Utai,1999-10-01,229.8,1999,10,ppt
Wamangu,1999-10-01,160.9,1999,10,ppt
Wanang,1999-10-01,168.10000000000002,1999,10,ppt
Yapsiei,1999-10-01,240.4,1999,10,ppt
Elem,1999-11-01,226.5,1999,11,ppt
Morox,1999-11-01,233.10000000000002,1999,11,ppt
Niksek,1999-11-01,281.90000000000003,1999,11,ppt
Ohu,1999-11-01,234.3,1999,11,ppt
Utai,1999-11-01,168.4,1999,11,ppt
Wamangu,1999-11-01,323.40000000000003,1999,11,ppt
Wanang,1999-11-01,312.1,1999,11,ppt
Yapsiei,1999-11-01,266.3,1999,11,ppt
Elem,1999-12-01,242.5,1999,12,ppt
Morox,1999-12-01,283.2,1999,12,ppt
Niksek,1999-12-01,336.3,1999,12,ppt
Ohu,1999-12-01,304.90000000000003,1999,12,ppt
Utai,1999-12-01,353.70000000000005,1999,12,ppt
Wamangu,1999-12-01,357.3,1999,12,ppt
Wanang,1999-12-01,315.90000000000003,1999,12,ppt
Yapsiei,1999-12-01,282.3,1999,12,ppt
Elem,2000-01-01,338.8,2000,1,ppt
Morox,2000-01-01,268.2,2000,1,ppt
Niksek,2000-01-01,397,2000,1,ppt
Ohu,2000-01-01,321.5,2000,1,ppt
Utai,2000-01-01,248,2000,1,ppt
Wamangu,2000-01-01,192.8,2000,1,ppt
Wanang,2000-01-01,126.7,2000,1,ppt
Yapsiei,2000-01-01,157.70000000000002,2000,1,ppt
Elem,2000-02-01,157.4,2000,2,ppt
Morox,2000-02-01,283,2000,2,ppt
Niksek,2000-02-01,407.70000000000005,2000,2,ppt
Ohu,2000-02-01,508.90000000000003,2000,2,ppt
Utai,2000-02-01,222.20000000000002,2000,2,ppt
Wamangu,2000-02-01,183.70000000000002,2000,2,ppt
Wanang,2000-02-01,172.8,2000,2,ppt
Yapsiei,2000-02-01,208.5,2000,2,ppt
Elem,2000-03-01,185.4,2000,3,ppt
Morox,2000-03-01,185.60000000000002,2000,3,ppt
Niksek,2000-03-01,81.5,2000,3,ppt
Ohu,2000-03-01,104.10000000000001,2000,3,ppt
Utai,2000-03-01,97.30000000000001,2000,3,ppt
Wamangu,2000-03-01,209.5,2000,3,ppt
Wanang,2000-03-01,276.2,2000,3,ppt
Yapsiei,2000-03-01,302.2,2000,3,ppt
Elem,2000-04-01,293.1,2000,4,ppt
Morox,2000-04-01,180.5,2000,4,ppt
Niksek,2000-04-01,402.6,2000,4,ppt
Ohu,2000-04-01,279.40000000000003,2000,4,ppt
Utai,2000-04-01,276.7,2000,4,ppt
Wamangu,2000-04-01,231.70000000000002,2000,4,ppt
Wanang,2000-04-01,186.60000000000002,2000,4,ppt
Yapsiei,2000-04-01,299.2,2000,4,ppt
Elem,2000-05-01,240,2000,5,ppt
Morox,2000-05-01,331.8,2000,5,ppt
Niksek,2000-05-01,412.90000000000003,2000,5,ppt
Ohu,2000-05-01,378.40000000000003,2000,5,ppt
Utai,2000-05-01,292.8,2000,5,ppt
Wamangu,2000-05-01,106.80000000000001,2000,5,ppt
Wanang,2000-05-01,233.5,2000,5,ppt
Yapsiei,2000-05-01,313.3,2000,5,ppt
Elem,2000-06-01,248.60000000000002,2000,6,ppt
Morox,2000-06-01,240.10000000000002,2000,6,ppt
Niksek,2000-06-01,105.9,2000,6,ppt
Ohu,2000-06-01,142.70000000000002,2000,6,ppt
Utai,2000-06-01,168.5,2000,6,ppt
Wamangu,2000-06-01,262.1,2000,6,ppt
Wanang,2000-06-01,284.5,2000,6,ppt
Yapsiei,2000-06-01,373.6,2000,6,ppt
Elem,2000-07-01,207.60000000000002,2000,7,ppt
Morox,2000-07-01,113.80000000000001,2000,7,ppt
Niksek,2000-07-01,192,2000,7,ppt
Ohu,2000-07-01,139.9,2000,7,ppt
Utai,2000-07-01,236.70000000000002,2000,7,ppt
Wamangu,2000-07-01,183.70000000000002,2000,7,ppt
Wanang,2000-07-01,110.10000000000001,2000,7,ppt
Yapsiei,2000-07-01,204.70000000000002,2000,7,ppt
Elem,2000-08-01,127.7,2000,8,ppt
Morox,2000-08-01,237.70000000000002,2000,8,ppt
Niksek,2000-08-01,338.40000000000003,2000,8,ppt
Ohu,2000-08-01,245.5,2000,8,ppt
Utai,2000-08-01,173.9,2000,8,ppt
Wamangu,2000-08-01,83.30000000000001,2000,8,ppt
Wanang,2000-08-01,149.6,2000,8,ppt
Yapsiei,2000-08-01,179,2000,8,ppt
Elem,2000-09-01,200.10000000000002,2000,9,ppt
Morox,2000-09-01,218.9,2000,9,ppt
Niksek,2000-09-01,81.10000000000001,2000,9,ppt
Ohu,2000-09-01,125.30000000000001,2000,9,ppt
Utai,2000-09-01,117.60000000000001,2000,9,ppt
Wamangu,2000-09-01,236.3,2000,9,ppt
Wanang,2000-09-01,307.20000000000005,2000,9,ppt
Yapsiei,2000-09-01,229.10000000000002,2000,9,ppt
Elem,2000-10-01,348.3,2000,10,ppt
Morox,2000-10-01,120.10000000000001,2000,10,ppt
Niksek,2000-10-01,276.3,2000,10,ppt
Ohu,2000-10-01,335.8,2000,10,ppt
Utai,2000-10-01,270.2,2000,10,ppt
Wamangu,2000-10-01,199.70000000000002,2000,10,ppt
Wanang,2000-10-01,105,2000,10,ppt
Yapsiei,2000-10-01,163.3,2000,10,ppt
Elem,2000-11-01,160.20000000000002,2000,11,ppt
Morox,2000-11-01,266.8,2000,11,ppt
Niksek,2000-11-01,323.3,2000,11,ppt
Ohu,2000-11-01,426.1,2000,11,ppt
Utai,2000-11-01,293.7,2000,11,ppt
Wamangu,2000-11-01,185.5,2000,11,ppt
Wanang,2000-11-01,367.6,2000,11,ppt
Yapsiei,2000-11-01,339.90000000000003,2000,11,ppt
Elem,2000-12-01,316.70000000000005,2000,12,ppt
Morox,2000-12-01,317.40000000000003,2000,12,ppt
Niksek,2000-12-01,234,2000,12,ppt
Ohu,2000-12-01,348,2000,12,ppt
Utai,2000-12-01,73.7,2000,12,ppt
Wamangu,2000-12-01,396.8,2000,12,ppt
Wanang,2000-12-01,401.20000000000005,2000,12,ppt
Yapsiei,2000-12-01,329.8,2000,12,ppt
Elem,2001-01-01,224.20000000000002,2001,1,ppt
Morox,2001-01-01,373.1,2001,1,ppt
Niksek,2001-01-01,446.1,2001,1,ppt
Ohu,2001-01-01,369.3,2001,1,ppt
Utai,2001-01-01,256.40000000000003,2001,1,ppt
Wamangu,2001-01-01,183,2001,1,ppt
Wanang,2001-01-01,86.5,2001,1,ppt
Yapsiei,2001-01-01,161.9,2001,1,ppt
Elem,2001-02-01,181.70000000000002,2001,2,ppt
Morox,2001-02-01,261,2001,2,ppt
Niksek,2001-02-01,360.40000000000003,2001,2,ppt
Ohu,2001-02-01,561.9,2001,2,ppt
Utai,2001-02-01,163.4,2001,2,ppt
Wamangu,2001-02-01,216.8,2001,2,ppt
Wanang,2001-02-01,260.7,2001,2,ppt
Yapsiei,2001-02-01,229.9,2001,2,ppt
Elem,2001-03-01,160.8,2001,3,ppt
Morox,2001-03-01,129.1,2001,3,ppt
Niksek,2001-03-01,68.2,2001,3,ppt
Ohu,2001-03-01,98.5,2001,3,ppt
Utai,2001-03-01,140,2001,3,ppt
Wamangu,2001-03-01,165.8,2001,3,ppt
Wanang,2001-03-01,257.2,2001,3,ppt
Yapsiei,2001-03-01,373.8,2001,3,ppt
Elem,2001-04-01,308.70000000000005,2001,4,ppt
Morox,2001-04-01,359.20000000000005,2001,4,ppt
Niksek,2001-04-01,479.5,2001,4,ppt
Ohu,2001-04-01,360.6,2001,4,ppt
Utai,2001-04-01,289.1,2001,4,ppt
Wamangu,2001-04-01,212.20000000000002,2001,4,ppt
Wanang,2001-04-01,70.4,2001,4,ppt
Yapsiei,2001-04-01,219.20000000000002,2001,4,ppt
Elem,2001-05-01,289.8,2001,5,ppt
Morox,2001-05-01,315.6,2001,5,ppt
Niksek,2001-05-01,338.3,2001,5,ppt
Ohu,2001-05-01,333,2001,5,ppt
Utai,2001-05-01,187,2001,5,ppt
Wamangu,2001-05-01,493.40000000000003,2001,5,ppt
Wanang,2001-05-01,280.40000000000003,2001,5,ppt
Yapsiei,2001-05-01,389.40000000000003,2001,5,ppt
Elem,2001-06-01,256.90000000000003,2001,6,ppt
Morox,2001-06-01,219.3,2001,6,ppt
Niksek,2001-06-01,88.2,2001,6,ppt
Ohu,2001-06-01,97.2,2001,6,ppt
Utai,2001-06-01,172.20000000000002,2001,6,ppt
Wamangu,2001-06-01,206.4,2001,6,ppt
Wanang,2001-06-01,279.5,2001,6,ppt
Yapsiei,2001-06-01,546.3000000000001,2001,6,ppt
Elem,2001-07-01,133,2001,7,ppt
Morox,2001-07-01,226.5,2001,7,ppt
Niksek,2001-07-01,346.20000000000005,2001,7,ppt
Ohu,2001-07-01,271.8,2001,7,ppt
Utai,2001-07-01,233.9,2001,7,ppt
Wamangu,2001-07-01,136.6,2001,7,ppt
Wanang,2001-07-01,41.6,2001,7,ppt
Yapsiei,2001-07-01,132.9,2001,7,ppt
Elem,2001-08-01,158.70000000000002,2001,8,ppt
Morox,2001-08-01,229.8,2001,8,ppt
Niksek,2001-08-01,277.3,2001,8,ppt
Ohu,2001-08-01,406.70000000000005,2001,8,ppt
Utai,2001-08-01,136.6,2001,8,ppt
Wamangu,2001-08-01,165.70000000000002,2001,8,ppt
Wanang,2001-08-01,249.4,2001,8,ppt
Yapsiei,2001-08-01,223.70000000000002,2001,8,ppt
Elem,2001-09-01,185.3,2001,9,ppt
Morox,2001-09-01,136.20000000000002,2001,9,ppt
Niksek,2001-09-01,30.6,2001,9,ppt
Ohu,2001-09-01,119.10000000000001,2001,9,ppt
Utai,2001-09-01,178.5,2001,9,ppt
Wamangu,2001-09-01,209.10000000000002,2001,9,ppt
Wanang,2001-09-01,251.8,2001,9,ppt
Yapsiei,2001-09-01,277.90000000000003,2001,9,ppt
Elem,2001-10-01,203.60000000000002,2001,10,ppt
Morox,2001-10-01,478.6,2001,10,ppt
Niksek,2001-10-01,316.90000000000003,2001,10,ppt
Ohu,2001-10-01,379.70000000000005,2001,10,ppt
Utai,2001-10-01,259.90000000000003,2001,10,ppt
Wamangu,2001-10-01,213.5,2001,10,ppt
Wanang,2001-10-01,101,2001,10,ppt
Yapsiei,2001-10-01,135.1,2001,10,ppt
Elem,2001-11-01,178.20000000000002,2001,11,ppt
Morox,2001-11-01,227.3,2001,11,ppt
Niksek,2001-11-01,281.7,2001,11,ppt
Ohu,2001-11-01,620.2,2001,11,ppt
Utai,2001-11-01,301.1,2001,11,ppt
Wamangu,2001-11-01,369.20000000000005,2001,11,ppt
Wanang,2001-11-01,472.1,2001,11,ppt
Yapsiei,2001-11-01,405.3,2001,11,ppt
Elem,2001-12-01,308.3,2001,12,ppt
Morox,2001-12-01,267.1,2001,12,ppt
Niksek,2001-12-01,88.30000000000001,2001,12,ppt
Ohu,2001-12-01,183.60000000000002,2001,12,ppt
Utai,2001-12-01,378.6,2001,12,ppt
Wamangu,2001-12-01,313.90000000000003,2001,12,ppt
Wanang,2001-12-01,328.8,2001,12,ppt
Yapsiei,2001-12-01,284.5,2001,12,ppt
Elem,2002-01-01,350.3,2002,1,ppt
Morox,2002-01-01,573,2002,1,ppt
Niksek,2002-01-01,454.40000000000003,2002,1,ppt
Ohu,2002-01-01,347.3,2002,1,ppt
Utai,2002-01-01,295.90000000000003,2002,1,ppt
Wamangu,2002-01-01,213.9,2002,1,ppt
Wanang,2002-01-01,148,2002,1,ppt
Yapsiei,2002-01-01,181.3,2002,1,ppt
Elem,2002-02-01,158.3,2002,2,ppt
Morox,2002-02-01,314.70000000000005,2002,2,ppt
Niksek,2002-02-01,350.70000000000005,2002,2,ppt
Ohu,2002-02-01,384.5,2002,2,ppt
Utai,2002-02-01,203.60000000000002,2002,2,ppt
Wamangu,2002-02-01,379.20000000000005,2002,2,ppt
Wanang,2002-02-01,278.40000000000003,2002,2,ppt
Yapsiei,2002-02-01,246.9,2002,2,ppt
Elem,2002-03-01,217.10000000000002,2002,3,ppt
Morox,2002-03-01,163.5,2002,3,ppt
Niksek,2002-03-01,84.7,2002,3,ppt
Ohu,2002-03-01,100.4,2002,3,ppt
Utai,2002-03-01,71.9,2002,3,ppt
Wamangu,2002-03-01,223.4,2002,3,ppt
Wanang,2002-03-01,232.60000000000002,2002,3,ppt
Yapsiei,2002-03-01,292.1,2002,3,ppt
Elem,2002-04-01,279.40000000000003,2002,4,ppt
Morox,2002-04-01,341.90000000000003,2002,4,ppt
Niksek,2002-04-01,376.40000000000003,2002,4,ppt
Ohu,2002-04-01,320.1,2002,4,ppt
Utai,2002-04-01,220.60000000000002,2002,4,ppt
Wamangu,2002-04-01,271.5,2002,4,ppt
Wanang,2002-04-01,178.4,2002,4,ppt
Yapsiei,2002-04-01,193.3,2002,4,ppt
Elem,2002-05-01,240.10000000000002,2002,5,ppt
Morox,2002-05-01,305.3,2002,5,ppt
Niksek,2002-05-01,254.9,2002,5,ppt
Ohu,2002-05-01,320.8,2002,5,ppt
Utai,2002-05-01,394.6,2002,5,ppt
Wamangu,2002-05-01,572.3000000000001,2002,5,ppt
Wanang,2002-05-01,450.40000000000003,2002,5,ppt
Yapsiei,2002-05-01,361.5,2002,5,ppt
Elem,2002-06-01,234,2002,6,ppt
Morox,2002-06-01,262.8,2002,6,ppt
Niksek,2002-06-01,81.5,2002,6,ppt
Ohu,2002-06-01,102.60000000000001,2002,6,ppt
Utai,2002-06-01,110.80000000000001,2002,6,ppt
Wamangu,2002-06-01,264.6,2002,6,ppt
Wanang,2002-06-01,320,2002,6,ppt
Yapsiei,2002-06-01,263.7,2002,6,ppt
Elem,2002-07-01,195.60000000000002,2002,7,ppt
Morox,2002-07-01,250.5,2002,7,ppt
Niksek,2002-07-01,246.10000000000002,2002,7,ppt
Ohu,2002-07-01,163.70000000000002,2002,7,ppt
Utai,2002-07-01,184.10000000000002,2002,7,ppt
Wamangu,2002-07-01,178.8,2002,7,ppt
Wanang,2002-07-01,85.80000000000001,2002,7,ppt
Yapsiei,2002-07-01,167.10000000000002,2002,7,ppt
Elem,2002-08-01,141.70000000000002,2002,8,ppt
Morox,2002-08-01,205.3,2002,8,ppt
Niksek,2002-08-01,189.10000000000002,2002,8,ppt
Ohu,2002-08-01,231.9,2002,8,ppt
Utai,2002-08-01,138.8,2002,8,ppt
Wamangu,2002-08-01,263.5,2002,8,ppt
Wanang,2002-08-01,216.20000000000002,2002,8,ppt
Yapsiei,2002-08-01,206,2002,8,ppt
Elem,2002-09-01,242,2002,9,ppt
Morox,2002-09-01,178,2002,9,ppt
Niksek,2002-09-01,89.5,2002,9,ppt
Ohu,2002-09-01,116.4,2002,9,ppt
Utai,2002-09-01,85.2,2002,9,ppt
Wamangu,2002-09-01,235.8,2002,9,ppt
Wanang,2002-09-01,184.4,2002,9,ppt
Yapsiei,2002-09-01,242.4,2002,9,ppt
Elem,2002-10-01,449.1,2002,10,ppt
Morox,2002-10-01,636.2,2002,10,ppt
Niksek,2002-10-01,503.8,2002,10,ppt
Ohu,2002-10-01,340.6,2002,10,ppt
Utai,2002-10-01,252.5,2002,10,ppt
Wamangu,2002-10-01,233.20000000000002,2002,10,ppt
Wanang,2002-10-01,99.4,2002,10,ppt
Yapsiei,2002-10-01,154.10000000000002,2002,10,ppt
